user_id,show_id,rating
389,s330,Like
4733,s6148,Dislike
440,s6362,Dislike
3524,s5363,Dislike
5889,s8188,Like
5815,s5363,Like
9261,s6640,Like
7990,s6609,Dislike
8558,s330,Dislike
4880,s7825,Dislike
415,s330,Dislike
5123,s2280,Like
7776,s7209,Dislike
2186,s2721,Dislike
9246,s300,Dislike
1854,s6640,Dislike
227,s6115,Dislike
3071,s7211,Dislike
160,s7945,Dislike
3248,s6609,Dislike
8833,s171,Dislike
7828,s585,Dislike
6232,s47,Dislike
897,s8257,Dislike
7007,s8284,Dislike
6116,s1255,Dislike
6552,s5332,Dislike
7181,s427,Dislike
3023,s5004,Dislike
7570,s5954,Dislike
8465,s3771,Dislike
1850,s6360,Dislike
8492,s7638,Dislike
2272,s6284,Dislike
5935,s6511,Dislike
7854,s2805,Dislike
6982,s7954,Dislike
6404,s2165,Dislike
9290,s6255,Dislike
1767,s6942,Dislike
8492,s7945,Dislike
9448,s7954,Dislike
2316,s330,Dislike
9012,s6362,Dislike
3387,s7621,Like
9245,s6360,Dislike
4961,s7080,Dislike
2334,s5332,Dislike
2102,s2208,Dislike
7682,s6255,Dislike
5987,s6744,Like
6374,s2165,Dislike
8309,s300,Dislike
8368,s47,Dislike
2357,s2208,Dislike
7570,s2165,Dislike
2776,s7531,Dislike
6440,s2356,Like
5705,s2897,Dislike
3071,s7828,Dislike
3778,s7945,Like
3759,s7863,Dislike
3958,s165,Like
7125,s2721,Like
7856,s567,Dislike
6450,s7209,Dislike
8153,s1020,Like
5427,s1020,Dislike
4140,s7863,Dislike
4605,s7756,Dislike
5957,s5363,Dislike
5194,s8039,Dislike
974,s7863,Dislike
6239,s2165,Like
7050,s7945,Dislike
8238,s6,Dislike
1850,s6609,Dislike
7677,s7913,Dislike
6823,s5363,Dislike
5254,s8527,Dislike
2035,s7963,Dislike
4605,s8594,Dislike
9536,s2590,Dislike
8492,s6793,Dislike
4880,s594,Like
7742,s47,Dislike
4389,s4993,Like
9672,s609,Dislike
5123,s268,Like
4570,s7863,Dislike
7970,s7963,Dislike
5773,s1139,Like
3469,s7209,Like
9374,s7304,Dislike
7637,s1161,Dislike
7677,s7199,Dislike
8681,s5530,Dislike
6587,s6640,Like
5773,s7954,Dislike
2172,s8691,Dislike
4717,s47,Dislike
7970,s3269,Like
9287,s6620,Dislike
3083,s358,Dislike
4934,s6942,Dislike
1482,s4646,Dislike
2082,s3186,Like
5987,s5954,Dislike
867,s6511,Dislike
1646,s1815,Dislike
2451,s6511,Dislike
2401,s268,Like
3624,s7126,Dislike
487,s42,Like
3589,s1020,Dislike
8153,s7316,Dislike
5838,s594,Like
2082,s6563,Dislike
4324,s6511,Dislike
9374,s330,Dislike
4190,s8236,Dislike
6339,s5363,Dislike
6116,s8198,Dislike
4570,s2165,Dislike
5423,s5530,Dislike
3759,s5332,Dislike
7441,s6360,Dislike
8227,s7945,Dislike
1404,s5332,Dislike
6552,s7531,Dislike
9246,s7638,Dislike
4934,s1622,Dislike
5109,s7531,Dislike
2844,s8188,Dislike
3653,s8190,Dislike
8117,s47,Dislike
227,s7715,Dislike
1767,s7913,Dislike
9536,s956,Dislike
4880,s5334,Like
8227,s330,Dislike
3255,s6511,Dislike
8240,s8190,Like
8681,s7209,Dislike
6702,s140,Dislike
9667,s6019,Dislike
8153,s7863,Like
1471,s7913,Dislike
9973,s3046,Dislike
5906,s7954,Dislike
8651,s7199,Dislike
5773,s638,Like
305,s4046,Dislike
8240,s6360,Dislike
5889,s2165,Dislike
6386,s836,Dislike
3248,s7304,Like
8040,s3941,Dislike
2102,s6563,Like
8987,s8236,Dislike
6234,s7863,Dislike
559,s7715,Like
389,s3914,Dislike
7637,s5954,Dislike
8583,s47,Dislike
6374,s6744,Like
4594,s7954,Dislike
3255,s6793,Dislike
3663,s7621,Dislike
1854,s7945,Dislike
2082,s6255,Like
2213,s7621,Like
8683,s7080,Dislike
5114,s819,Dislike
3469,s4376,Dislike
5042,s6438,Like
5987,s25,Dislike
6155,s7621,Like
3071,s956,Dislike
8368,s594,Like
3453,s583,Dislike
7747,s531,Dislike
2334,s6640,Dislike
4695,s2805,Like
7570,s7080,Like
7991,s7638,Dislike
4249,s6642,Dislike
3684,s7638,Dislike
9740,s2111,Dislike
4610,s7863,Dislike
4190,s42,Like
3515,s583,Dislike
6823,s6640,Dislike
415,s7621,Dislike
6986,s5004,Dislike
2394,s4046,Dislike
5778,s8257,Dislike
2374,s6306,Dislike
6986,s2590,Dislike
3313,s7304,Dislike
3641,s7954,Dislike
3000,s956,Dislike
4265,s7638,Dislike
4619,s6511,Dislike
4265,s3941,Dislike
3173,s5363,Dislike
5423,s7304,Dislike
1109,s8092,Dislike
2949,s6212,Dislike
9758,s6115,Like
8920,s5954,Dislike
4611,s5004,Dislike
3641,s6799,Like
1057,s7211,Dislike
3524,s8257,Dislike
7856,s7954,Dislike
525,s6620,Dislike
461,s8257,Dislike
8511,s8257,Dislike
4140,s4046,Like
461,s7316,Dislike
942,s330,Dislike
4961,s6511,Like
7125,s6793,Dislike
3589,s6310,Dislike
3000,s268,Like
6760,s8527,Dislike
9374,s6942,Dislike
7302,s5332,Dislike
2949,s8257,Dislike
7990,s147,Like
8240,s6511,Dislike
7007,s7863,Dislike
4605,s7126,Like
7052,s585,Dislike
1850,s47,Dislike
4553,s6563,Dislike
3641,s47,Dislike
9401,s8257,Dislike
7776,s5332,Dislike
1482,s7304,Like
7776,s6511,Dislike
1980,s783,Like
4610,s3046,Dislike
4695,s6,Dislike
4605,s1744,Like
1517,s5004,Dislike
7050,s638,Dislike
7045,s334,Dislike
4687,s8198,Dislike
1678,s2356,Dislike
6386,s6306,Dislike
2142,s5363,Dislike
8577,s609,Like
5220,s7996,Dislike
1398,s4671,Dislike
1057,s6255,Dislike
3000,s7209,Dislike
8999,s330,Dislike
3589,s1994,Like
7846,s7863,Dislike
3328,s7638,Dislike
3510,s7412,Dislike
224,s3771,Dislike
224,s7209,Dislike
4140,s7621,Dislike
5337,s531,Dislike
9261,s4646,Dislike
9987,s8236,Like
6888,s567,Like
3515,s6511,Dislike
7125,s47,Dislike
3664,s2165,Dislike
4635,s8152,Like
8832,s7863,Like
2082,s2445,Dislike
8999,s1034,Dislike
8920,s3186,Dislike
6244,s2721,Dislike
1783,s956,Like
3969,s7994,Dislike
9520,s7621,Dislike
5370,s7304,Dislike
2651,s531,Dislike
6494,s783,Dislike
2225,s6642,Dislike
2651,s7412,Dislike
6986,s4646,Dislike
2401,s783,Dislike
6875,s330,Dislike
263,s531,Dislike
6494,s5332,Dislike
2186,s6642,Dislike
4190,s268,Like
5006,s334,Dislike
3469,s8236,Like
6587,s7954,Dislike
5006,s4646,Dislike
5235,s7963,Dislike
4214,s5332,Dislike
8833,s6736,Like
5987,s6082,Dislike
1767,s7906,Like
3524,s6360,Like
1677,s7199,Dislike
4856,s956,Dislike
5987,s1994,Like
4140,s783,Dislike
1850,s7209,Dislike
487,s6148,Dislike
7382,s7945,Dislike
4115,s583,Like
3589,s6115,Dislike
6098,s1815,Dislike
6234,s2897,Dislike
5773,s6323,Like
7570,s25,Like
7678,s2165,Dislike
6416,s7199,Dislike
9012,s5363,Dislike
9240,s7863,Like
149,s2793,Dislike
3255,s6642,Dislike
4414,s7531,Dislike
9478,s427,Dislike
2270,s6511,Dislike
8651,s7954,Dislike
4605,s4671,Dislike
415,s5332,Dislike
5235,s7621,Like
4190,s1306,Dislike
8240,s1306,Dislike
5037,s6640,Like
6116,s330,Dislike
5220,s6563,Like
392,s7913,Dislike
3003,s4952,Dislike
123,s5332,Dislike
487,s6255,Dislike
440,s2805,Dislike
4182,s8284,Dislike
9288,s25,Dislike
9672,s7621,Dislike
7637,s7412,Dislike
3744,s7316,Like
7637,s8188,Like
3328,s7913,Dislike
4695,s5332,Dislike
6244,s268,Dislike
3023,s25,Dislike
8983,s7954,Dislike
8579,s7963,Dislike
2142,s5004,Dislike
6796,s7621,Like
3160,s7715,Dislike
9941,s6255,Dislike
2270,s8603,Dislike
1646,s5363,Dislike
6450,s6255,Dislike
7440,s5332,Dislike
6098,s783,Dislike
1403,s531,Dislike
5361,s6,Dislike
5220,s5332,Dislike
6386,s4552,Like
8105,s6255,Like
3664,s5004,Dislike
916,s7209,Dislike
4127,s5004,Like
4695,s7531,Like
1398,s6019,Like
1085,s836,Dislike
867,s8075,Dislike
2688,s7245,Dislike
149,s6360,Dislike
2091,s583,Dislike
1980,s427,Like
8920,s5332,Dislike
9740,s7316,Dislike
4619,s7954,Dislike
7683,s2735,Like
6494,s7316,Dislike
9536,s7306,Dislike
4695,s6115,Like
7856,s6563,Dislike
8964,s7199,Dislike
2844,s345,Dislike
5254,s3941,Dislike
3492,s8250,Dislike
7053,s7638,Dislike
6755,s7863,Dislike
7007,s6019,Dislike
8309,s2111,Like
3969,s3046,Dislike
5337,s594,Dislike
9861,s5004,Dislike
1783,s585,Dislike
8978,s178,Like
1429,s819,Dislike
1404,s956,Like
2949,s6842,Dislike
3313,s1020,Like
7053,s7304,Dislike
1838,s1815,Dislike
4501,s7825,Dislike
9973,s7954,Dislike
5235,s6511,Dislike
6386,s3914,Dislike
7863,s1815,Like
9240,s7963,Like
3349,s7954,Like
927,s4582,Dislike
4182,s140,Dislike
4570,s5954,Dislike
6450,s3941,Dislike
4965,s6360,Dislike
1980,s6563,Dislike
123,s6255,Dislike
8309,s1643,Like
3232,s7304,Dislike
6823,s6212,Dislike
2309,s6310,Dislike
4430,s533,Dislike
9672,s7199,Dislike
8651,s1815,Dislike
6587,s7199,Dislike
6552,s6723,Dislike
6875,s6942,Dislike
2402,s7954,Dislike
5114,s5332,Dislike
6986,s7199,Dislike
2394,s8257,Dislike
3071,s7126,Dislike
6842,s330,Dislike
3328,s2356,Dislike
4074,s6642,Like
4501,s1622,Dislike
1681,s2897,Dislike
1677,s171,Like
1482,s7954,Like
1088,s6793,Dislike
2466,s7316,Like
305,s5332,Like
2844,s1306,Dislike
4214,s2735,Like
6116,s7621,Dislike
3328,s5004,Dislike
3417,s6255,Dislike
6587,s533,Dislike
4182,s6799,Like
4635,s7304,Dislike
3355,s8189,Dislike
2082,s8188,Dislike
9240,s42,Like
816,s6212,Dislike
5330,s6255,Dislike
4214,s7945,Like
5498,s171,Dislike
2374,s6115,Dislike
7007,s7126,Dislike
2776,s6255,Dislike
9740,s7954,Dislike
2056,s4646,Dislike
2134,s8257,Dislike
9672,s180,Dislike
3453,s6511,Dislike
5370,s4646,Dislike
2270,s3046,Dislike
2272,s6744,Dislike
4214,s6438,Like
6494,s6723,Dislike
4570,s1815,Like
8128,s2165,Dislike
4184,s5004,Dislike
4925,s533,Dislike
8583,s609,Dislike
9740,s47,Dislike
3026,s6115,Dislike
3969,s956,Dislike
392,s7304,Dislike
6794,s956,Dislike
461,s1643,Dislike
156,s5363,Dislike
2149,s7945,Like
7165,s5332,Dislike
847,s6019,Dislike
3515,s2356,Like
7856,s7209,Dislike
8511,s7945,Dislike
5164,s533,Dislike
3798,s6511,Like
9124,s7913,Dislike
2102,s5334,Dislike
3663,s7954,Dislike
4965,s956,Dislike
4115,s3186,Dislike
3026,s2165,Dislike
1403,s5004,Dislike
7273,s533,Dislike
4200,s6115,Dislike
5906,s7304,Dislike
7007,s956,Dislike
9667,s2356,Dislike
6807,s2111,Dislike
7846,s8236,Dislike
6416,s7945,Dislike
5773,s1643,Like
3053,s5530,Dislike
440,s609,Like
6339,s6511,Like
3589,s7638,Dislike
3083,s6398,Dislike
7919,s7306,Dislike
2004,s330,Dislike
9478,s1622,Dislike
3793,s6310,Dislike
5889,s6744,Dislike
227,s8284,Dislike
4252,s181,Dislike
4190,s2590,Like
4959,s531,Dislike
2225,s8111,Like
2651,s7304,Dislike
1134,s6360,Dislike
9246,s2697,Dislike
4961,s180,Dislike
9012,s6942,Dislike
9852,s7304,Dislike
5957,s3941,Dislike
5979,s7963,Like
1404,s2590,Like
6494,s6620,Dislike
3951,s7304,Dislike
5103,s5004,Like
4180,s5363,Dislike
6239,s8188,Dislike
6239,s7954,Like
263,s7199,Dislike
2451,s7209,Dislike
3798,s8111,Dislike
4184,s819,Dislike
2401,s7913,Dislike
3663,s140,Dislike
9791,s7828,Dislike
7053,s8306,Dislike
9374,s2165,Dislike
8227,s8236,Dislike
3173,s7638,Dislike
3417,s7304,Dislike
6788,s47,Dislike
9728,s47,Like
4467,s531,Dislike
9667,s7954,Like
5773,s1588,Dislike
3759,s6642,Dislike
6587,s178,Like
1109,s6449,Dislike
9987,s6563,Like
9124,s533,Dislike
2677,s7306,Dislike
867,s4646,Dislike
6807,s330,Dislike
7053,s7996,Like
2394,s47,Like
4961,s3046,Dislike
4610,s6360,Dislike
8583,s8306,Dislike
8040,s783,Dislike
3589,s300,Like
149,s7954,Dislike
6735,s2721,Like
8492,s6213,Dislike
3515,s268,Dislike
8806,s140,Dislike
2102,s128,Dislike
1134,s7304,Dislike
3517,s6609,Dislike
881,s956,Dislike
7283,s7638,Dislike
9170,s1306,Dislike
7053,s1255,Dislike
2012,s7994,Dislike
2688,s6511,Dislike
378,s6793,Dislike
4430,s7199,Dislike
1088,s6255,Dislike
2844,s6360,Dislike
8105,s7199,Dislike
6450,s25,Dislike
5164,s6640,Dislike
3663,s330,Dislike
2035,s5332,Dislike
1403,s6212,Dislike
9124,s6115,Dislike
6386,s6563,Like
6823,s8257,Dislike
5330,s6511,Dislike
1057,s8527,Dislike
3026,s819,Dislike
4107,s7621,Like
4961,s7954,Dislike
5778,s7638,Like
562,s783,Dislike
3969,s6,Dislike
2374,s8250,Dislike
1156,s5363,Dislike
2776,s7913,Dislike
8492,s7954,Dislike
456,s7126,Like
2270,s1255,Dislike
4605,s8139,Dislike
9992,s7211,Like
4501,s5332,Like
6386,s4582,Dislike
7970,s2590,Like
8511,s6019,Like
3160,s7863,Dislike
4501,s7638,Dislike
8833,s6448,Dislike
927,s956,Dislike
8978,s7954,Dislike
8153,s4006,Like
5361,s6360,Like
4695,s956,Dislike
7776,s6744,Like
2525,s3186,Like
7683,s2356,Dislike
7045,s6448,Dislike
1429,s6255,Dislike
5237,s7621,Dislike
8128,s1815,Dislike
7970,s7913,Like
1677,s2735,Dislike
3862,s583,Dislike
4594,s7316,Dislike
2949,s6115,Dislike
1134,s7199,Dislike
5423,s6360,Dislike
8240,s2165,Dislike
2949,s178,Dislike
8579,s7913,Dislike
6735,s1588,Like
8770,s7412,Like
227,s5363,Dislike
6690,s7963,Like
1681,s7954,Dislike
2402,s7122,Dislike
6440,s5530,Dislike
897,s6360,Dislike
3026,s3941,Dislike
5734,s594,Dislike
9728,s178,Like
8105,s6511,Like
2394,s6799,Like
5889,s3238,Like
3664,s6360,Dislike
2616,s6255,Dislike
461,s638,Dislike
8978,s3046,Dislike
6788,s6255,Dislike
7155,s7316,Dislike
1252,s7621,Dislike
198,s2721,Dislike
2270,s7913,Dislike
4717,s6744,Dislike
4570,s2280,Dislike
3071,s583,Dislike
7302,s8189,Dislike
9170,s5004,Dislike
4152,s7621,Like
1819,s25,Dislike
3248,s6115,Dislike
6450,s2721,Like
8964,s6511,Dislike
7155,s7715,Dislike
6823,s7126,Like
2394,s3186,Like
2672,s531,Dislike
9450,s4046,Dislike
3232,s5332,Dislike
6875,s8257,Dislike
4605,s6620,Dislike
392,s7638,Dislike
8999,s2356,Dislike
4553,s5363,Dislike
7776,s6640,Like
487,s6609,Dislike
3173,s2356,Dislike
916,s5004,Dislike
392,s783,Dislike
4115,s2165,Dislike
6087,s4046,Dislike
6339,s6942,Dislike
3969,s5004,Dislike
149,s6248,Dislike
6823,s28,Dislike
8832,s4046,Dislike
7010,s1020,Like
8615,s177,Dislike
881,s7913,Dislike
7682,s7996,Like
3083,s8092,Dislike
2012,s5332,Dislike
7283,s7304,Dislike
8579,s7621,Dislike
9861,s7660,Dislike
8368,s3046,Dislike
4733,s7331,Dislike
2270,s6842,Dislike
3798,s7996,Dislike
3083,s6793,Dislike
9992,s6634,Like
6244,s6255,Dislike
3000,s594,Like
2651,s7531,Dislike
6407,s5363,Like
2688,s6115,Dislike
2334,s7863,Dislike
5773,s2958,Like
7952,s7621,Like
3173,s531,Dislike
8153,s533,Like
5006,s7638,Dislike
2956,s6511,Dislike
8240,s8565,Dislike
6807,s6255,Dislike
3248,s6213,Dislike
3778,s7996,Like
9498,s5004,Dislike
8153,s6799,Like
2134,s5004,Dislike
149,s7945,Like
415,s6255,Dislike
224,s783,Dislike
7354,s7963,Dislike
536,s2356,Dislike
7637,s1994,Dislike
4214,s585,Dislike
5123,s5954,Dislike
6339,s783,Dislike
8615,s2165,Dislike
3641,s300,Dislike
9288,s7316,Dislike
3798,s6255,Dislike
3355,s7122,Like
5114,s6360,Like
4214,s7996,Like
4605,s5004,Dislike
6116,s140,Like
4092,s300,Dislike
8683,s2590,Dislike
123,s5004,Dislike
2402,s1020,Dislike
2504,s6793,Like
2270,s6214,Dislike
2402,s7863,Dislike
9728,s7621,Like
378,s594,Like
4611,s6511,Like
3083,s8743,Dislike
1403,s25,Dislike
9992,s583,Dislike
4749,s5332,Dislike
2369,s7304,Dislike
2316,s6511,Dislike
8683,s6255,Dislike
6450,s2356,Dislike
4934,s5178,Dislike
5987,s7863,Dislike
3248,s4646,Dislike
7863,s7863,Like
9170,s7954,Like
4925,s171,Dislike
1677,s427,Dislike
6690,s783,Dislike
5773,s165,Like
2402,s5363,Dislike
7441,s7621,Dislike
6416,s7316,Dislike
4180,s6019,Like
6552,s330,Dislike
7007,s8257,Dislike
392,s3046,Dislike
2102,s7863,Dislike
487,s7211,Dislike
3000,s5363,Dislike
7990,s819,Dislike
8579,s2721,Dislike
6374,s5004,Dislike
5838,s2165,Dislike
9160,s6942,Dislike
7990,s794,Like
927,s2356,Dislike
4190,s6799,Like
7846,s5530,Dislike
3517,s531,Dislike
6234,s6212,Dislike
4501,s7863,Dislike
5235,s956,Dislike
7155,s5530,Dislike
9531,s5530,Dislike
2651,s5363,Like
9941,s7316,Dislike
4961,s6793,Dislike
7167,s5004,Dislike
7854,s2165,Dislike
389,s3836,Dislike
4687,s7621,Like
4880,s6793,Dislike
227,s7945,Dislike
5114,s8527,Dislike
4184,s7126,Dislike
4127,s959,Like
9012,s2208,Dislike
487,s8306,Dislike
9987,s2885,Dislike
8238,s7304,Dislike
5164,s6563,Dislike
1349,s6360,Dislike
4961,s4046,Dislike
7155,s2165,Like
7440,s7913,Dislike
7991,s7913,Dislike
3509,s2590,Dislike
9478,s6019,Dislike
3958,s1150,Like
7430,s6255,Dislike
4127,s6255,Dislike
4252,s7913,Dislike
9374,s3676,Dislike
7747,s4671,Like
8153,s8189,Like
559,s330,Like
9861,s300,Like
1854,s1255,Dislike
440,s7638,Like
4570,s603,Dislike
4249,s7945,Like
3624,s8111,Dislike
5004,s6793,Dislike
6794,s2111,Dislike
7165,s2165,Dislike
1109,s6362,Dislike
3453,s178,Like
7045,s6213,Like
2035,s8190,Dislike
9833,s2356,Dislike
2677,s7963,Dislike
4695,s3186,Like
1429,s7638,Dislike
440,s181,Dislike
7045,s7945,Like
4605,s7913,Dislike
3862,s7209,Dislike
149,s7080,Like
9288,s3046,Dislike
4180,s7954,Like
4074,s5004,Dislike
6155,s5332,Dislike
3417,s7945,Dislike
2337,s7638,Like
4695,s533,Dislike
1109,s8188,Dislike
9012,s8194,Dislike
5067,s585,Dislike
5067,s7913,Dislike
3665,s7304,Dislike
6989,s4646,Dislike
2776,s6362,Dislike
5935,s2356,Dislike
5042,s6019,Dislike
6875,s531,Dislike
559,s4046,Dislike
8987,s2111,Dislike
3232,s330,Dislike
305,s7621,Like
6155,s2356,Dislike
3517,s25,Like
3515,s6640,Like
6087,s7316,Dislike
487,s6115,Dislike
6587,s1034,Dislike
487,s8284,Dislike
1088,s583,Dislike
5361,s6511,Like
3599,s140,Dislike
6239,s8148,Like
4605,s42,Like
9450,s7954,Dislike
5423,s585,Dislike
5987,s533,Dislike
9791,s6115,Dislike
4594,s6640,Like
8681,s2897,Dislike
6266,s7954,Dislike
3951,s7863,Dislike
1677,s7638,Dislike
6794,s4006,Like
2030,s7621,Dislike
4501,s7913,Dislike
2270,s4376,Dislike
7548,s268,Dislike
7302,s6268,Like
4214,s5530,Like
6986,s7715,Dislike
8959,s7913,Dislike
6986,s3046,Like
8368,s6,Dislike
4389,s7913,Dislike
7570,s3186,Like
1767,s3238,Dislike
1838,s8075,Dislike
3510,s8190,Like
8683,s6511,Dislike
3589,s7209,Dislike
123,s7913,Dislike
6404,s6255,Dislike
5979,s583,Dislike
5283,s7122,Dislike
3469,s7996,Like
916,s7863,Dislike
4961,s1622,Dislike
867,s2356,Dislike
7570,s268,Dislike
7716,s3676,Dislike
2374,s6063,Dislike
8368,s6255,Dislike
5006,s7209,Dislike
1595,s7316,Dislike
4389,s8257,Dislike
7010,s47,Like
7742,s6019,Dislike
8683,s6115,Dislike
392,s5332,Dislike
6266,s8190,Dislike
5123,s6255,Dislike
4020,s7316,Dislike
198,s583,Dislike
9374,s7621,Dislike
490,s268,Dislike
8240,s4646,Dislike
3749,s7638,Dislike
2394,s7638,Dislike
4965,s3186,Dislike
2451,s583,Dislike
3071,s7863,Dislike
9833,s7913,Dislike
1085,s7304,Dislike
1106,s7863,Dislike
4605,s4953,Like
1980,s5332,Dislike
6587,s7016,Like
7952,s1020,Dislike
7354,s6255,Like
7570,s2356,Dislike
123,s7621,Like
149,s585,Like
8128,s7209,Dislike
4959,s8257,Dislike
4501,s7304,Dislike
3517,s7225,Like
8747,s5334,Like
6645,s583,Dislike
4265,s2590,Like
5935,s181,Dislike
4182,s567,Dislike
4880,s140,Dislike
3492,s8490,Dislike
4249,s1020,Dislike
4305,s47,Dislike
8833,s2696,Dislike
4880,s2590,Dislike
8806,s7199,Dislike
4717,s1462,Dislike
9287,s5332,Dislike
9240,s6609,Dislike
4182,s7954,Dislike
6982,s268,Dislike
9987,s7621,Like
7050,s5332,Like
3387,s6793,Dislike
4501,s128,Dislike
3862,s8306,Dislike
72,s7638,Dislike
3160,s7304,Dislike
5757,s2165,Like
263,s5334,Dislike
8368,s8188,Dislike
4127,s7994,Like
2684,s6362,Dislike
8683,s603,Like
8579,s5332,Dislike
1471,s8189,Like
5237,s7715,Dislike
2949,s7863,Dislike
3313,s47,Like
4695,s7621,Dislike
4619,s8284,Dislike
6788,s6019,Dislike
4190,s7080,Like
6571,s7945,Dislike
7637,s7945,Dislike
8833,s8771,Like
8747,s3941,Dislike
4965,s3771,Dislike
8983,s6793,Dislike
5957,s7316,Dislike
4214,s5363,Like
2949,s2897,Dislike
927,s6255,Dislike
4115,s7306,Dislike
1471,s7016,Dislike
2374,s6212,Dislike
3363,s6642,Dislike
2451,s6640,Dislike
9536,s6793,Dislike
6842,s300,Dislike
4200,s8188,Dislike
3664,s6019,Dislike
6440,s7963,Dislike
3749,s2165,Like
7677,s2356,Dislike
198,s8257,Dislike
2270,s1622,Dislike
1085,s6212,Dislike
1850,s6511,Dislike
6842,s7963,Dislike
7742,s783,Dislike
7742,s531,Dislike
4733,s1489,Like
4414,s6115,Dislike
2525,s2897,Dislike
5037,s334,Dislike
490,s2897,Dislike
3589,s181,Dislike
2270,s5363,Dislike
4961,s300,Dislike
1678,s5332,Dislike
7727,s583,Dislike
5109,s956,Dislike
5370,s8236,Dislike
8681,s533,Dislike
3595,s6640,Like
4594,s47,Dislike
6823,s1034,Dislike
5766,s7621,Dislike
9175,s3107,Dislike
2672,s8190,Dislike
6098,s6609,Dislike
1109,s6511,Dislike
8227,s956,Dislike
1854,s7621,Like
8504,s7715,Like
5815,s5332,Dislike
2956,s5363,Dislike
8320,s7209,Dislike
9552,s6609,Dislike
2091,s609,Like
4414,s2356,Dislike
1838,s7316,Dislike
1595,s6213,Dislike
3328,s7756,Dislike
1404,s6609,Dislike
5123,s7316,Like
4074,s594,Like
2402,s300,Dislike
1850,s567,Dislike
4190,s789,Dislike
6755,s6642,Dislike
8227,s5332,Dislike
1471,s2356,Dislike
4611,s533,Dislike
4961,s7199,Dislike
2776,s6511,Dislike
8987,s7863,Dislike
8683,s953,Like
3255,s5363,Dislike
4180,s6255,Dislike
2571,s7828,Dislike
3071,s6799,Like
9852,s7945,Like
7784,s2111,Like
3524,s7638,Dislike
7165,s7638,Dislike
7010,s7304,Dislike
9246,s2445,Dislike
5498,s6942,Dislike
4117,s7209,Dislike
2401,s8111,Dislike
8240,s7304,Dislike
6735,s6640,Like
9378,s2165,Dislike
5037,s6360,Dislike
7742,s6609,Dislike
3071,s2111,Dislike
9672,s8306,Dislike
8833,s8622,Like
4553,s2356,Dislike
2337,s6306,Dislike
3744,s6793,Dislike
3023,s6213,Dislike
4200,s4956,Dislike
456,s7996,Like
1646,s6793,Dislike
5979,s7994,Dislike
5766,s2280,Dislike
1429,s6609,Dislike
5370,s42,Like
9667,s6609,Dislike
9478,s3063,Dislike
4182,s4046,Dislike
3248,s7996,Dislike
9536,s6360,Dislike
440,s2356,Dislike
2466,s7638,Like
3684,s5004,Dislike
4880,s6019,Dislike
5004,s8111,Like
6823,s6255,Dislike
2402,s603,Like
4695,s567,Dislike
3768,s7715,Like
3313,s7199,Dislike
2334,s5334,Like
7570,s794,Like
8806,s7316,Dislike
3125,s6640,Like
